ID,Task
87291,0
6120,0
54849,0
86464,0
118513,0
107025,0
119993,0
138348,0
18765,0
103401,0
63621,0
52927,0
133062,0
42062,0
139105,0
30647,0
24369,0
96615,0
102021,0
71707,0
90662,0
139637,0
98022,0
72268,0
134932,0
134902,0
35636,0
75934,0
107693,0
78773,0
77280,0
57875,0
15832,0
65054,0
143473,0
37231,0
112826,0
87810,0
33620,0
2654,0
32854,0
35978,0
38642,0
119467,0
56952,0
120621,0
120128,0
68072,0
60337,0
58203,0
102237,0
96989,0
95925,0
142427,0
141309,0
3235,0
15110,0
2874,0
15275,0
116366,0
92699,0
56118,0
129653,0
100895,0
105642,0
118175,0
83584,0
105916,0
99084,0
92821,0
24202,0
31755,0
137705,0
137648,0
1388,0
143995,0
634,0
86401,0
131539,0
25845,0
9163,0
954,0
97937,0
44385,0
140023,0
70946,0
29788,0
118489,0
128707,0
134762,0
101281,0
110089,0
127913,0
93032,0
110899,0
79181,0
35240,0
86844,0
67908,0
129758,0
12186,0
14424,0
7834,0
117455,0
141835,0
117803,0
112718,0
30444,0
143214,0
98418,0
28720,0
49208,0
122097,0
36651,0
57706,0
5467,0
133701,0
59185,0
129206,0
95063,0
74751,0
26774,0
82110,0
112524,0
111836,0
25144,0
22932,0
77307,0
43111,0
62147,0
7105,0
41413,0
63842,0
124012,0
63664,0
132711,0
81262,0
133475,0
108955,0
112847,0
119834,0
119003,0
20040,0
23243,0
82707,0
81194,0
4083,0
102941,0
119905,0
40371,0
139055,0
119903,0
26688,0
18542,0
127018,0
20188,0
27748,0
128703,0
45496,0
65253,0
97520,0
79405,0
37922,0
29182,0
131720,0
90547,0
129868,0
62388,0
29141,0
18490,0
116999,0
49882,0
57457,0
142692,0
108328,0
92252,0
46118,0
99038,0
10063,0
37828,0
43044,0
111061,0
62777,0
94185,0
83077,0
135712,0
75156,0
49895,0
135005,0
50914,0
113330,0
141213,0
136963,0
75123,0
124183,0
64773,0
101825,0
125024,0
98422,0
55977,0
94196,0
138063,0
143100,0
97921,0
104614,0
93457,0
120213,0
114770,0
62800,0
78569,0
28597,0
131677,0
8777,0
20612,0
13664,0
105344,0
29034,0
74952,0
22962,0
120572,0
5938,0
93066,0
122727,0
95411,0
54307,0
21606,0
33110,0
37764,0
5761,0
68603,0
65514,0
88516,0
90250,0
21851,0
113160,0
40625,0
6391,0
35803,0
94487,0
55093,0
42037,0
81922,0
59745,0
53163,0
117304,0
16622,0
138516,0
142630,0
106135,0
35347,0
101711,0
61361,0
51436,0
117720,0
33739,0
144144,0
11946,0
132838,0
124796,0
116747,0
63432,0
115099,0
75853,0
15291,0
109585,0
95191,0
97878,0
133647,0
63181,0
42799,0
21504,0
25347,0
5095,0
64207,0
2448,0
17858,0
2040,0
69366,0
17930,0
81484,0
54132,0
15240,0
98733,0
72215,0
127001,0
111228,0
11313,0
40941,0
3310,0
21379,0
5955,0
79851,0
60935,0
42671,0
119056,0
40660,0
35157,0
79594,0
68018,0
110885,0
58388,0
144546,0
53840,0
95207,0
101295,0
1801,0
36675,0
14327,0
41909,0
6288,0
75022,0
39597,0
61563,0
13035,0
73864,0
19548,0
7833,0
87909,0
103900,0
139779,0
111416,0
68953,0
24125,0
136453,0
102251,0
50747,0
144935,0
80247,0
11895,0
5794,0
50554,0
15962,0
44771,0
182,0
80530,0
18443,0
130462,0
74419,0
74792,0
36340,0
75681,0
138237,0
86997,0
10902,0
5881,0
26141,0
41440,0
53398,0
139173,0
131194,0
66122,0
20338,0
3292,0
99729,0
136698,0
28988,0
39412,0
26830,0
20689,0
36614,0
44399,0
1582,0
48452,0
136626,0
103125,0
120486,0
37593,0
491,0
61509,0
144014,0
38348,0
70513,0
12035,0
4243,0
138145,0
9828,0
61251,0
83756,0
80080,0
11293,0
125807,0
43456,0
95951,0
139786,0
85983,0
77630,0
46245,0
22261,0
134302,0
29276,0
19757,0
6936,0
20933,0
97538,0
59180,0
38146,0
116046,0
100214,0
647,0
64601,0
39145,0
122937,0
110259,0
75430,0
21671,0
122738,0
20216,0
101226,0
61034,0
9624,0
49542,0
20441,0
94946,0
5966,0
53009,0
113720,0
59898,0
14004,0
131177,0
128287,0
101893,0
136969,0
137756,0
130946,0
95626,0
138932,0
108224,0
36428,0
132907,0
51891,0
71878,0
81756,0
71130,0
70926,0
31253,0
11334,0
39608,0
23325,0
50266,0
56337,0
126407,0
136073,0
17478,0
54549,0
145177,0
92134,0
89167,0
140192,0
94007,0
103883,0
117354,0
75221,0
105418,0
97831,0
4559,0
95304,0
135801,0
128977,0
71923,0
1592,0
5638,0
5466,0
125245,0
45352,0
15346,0
60134,0
114720,0
5199,0
61735,0
71585,0
37837,0
52911,0
124725,0
130041,0
86080,0
36933,0
76267,0
31690,0
40479,0
31294,0
32196,0
45320,0
41055,0
124727,0
86400,0
105263,0
31239,0
115559,0
59028,0
124640,0
43685,0
117261,0
111752,0
36211,0
57990,0
100757,0
102429,0
56464,0
41804,0
15182,0
81320,0
36073,0
87517,0
76503,0
44918,0
107671,0
49863,0
77607,0
99904,0
52074,0
35275,0
142248,0
3426,0
35136,0
100615,0
122862,0
107185,0
55058,0
6811,0
92011,0
140477,0
42197,0
90953,0
115340,0
39132,0
50638,0
125389,0
11934,0
55628,0
99470,0
132516,0
71191,0
17078,0
139908,0
41356,0
29486,0
98319,0
119685,0
135998,0
133104,0
93201,0
108802,0
119621,0
12361,0
68411,0
77224,0
63325,0
127003,0
36702,0
88862,0
64371,0
16889,0
15359,0
60409,0
106875,0
40417,0
56562,0
45552,0
117934,0
11616,0
130338,0
2542,0
134466,0
39929,0
125328,0
54341,0
93763,0
118146,0
99674,0
94145,0
104121,0
56653,0
96956,0
23623,0
143074,0
50031,0
57830,0
143415,0
103973,0
94150,0
54230,0
96116,0
106068,0
112231,0
121852,0
16117,0
101693,0
30065,0
101102,0
56509,0
87002,0
61624,0
42655,0
80728,0
34899,0
143154,0
93925,0
46550,0
112354,0
61252,0
3803,0
15774,0
127447,0
101842,0
97981,0
44256,0
137104,0
22130,0
111367,0
138671,0
89598,0
26169,0
137445,0
18720,0
14785,0
101007,0
23170,0
18122,0
139509,0
127739,0
47806,0
48288,0
78791,0
50347,0
92184,0
33612,0
23914,0
104219,0
111685,0
123725,0
139635,0
124953,0
144211,0
1131,0
4545,0
85095,0
44981,0
62065,0
130267,0
117977,0
13073,0
19315,0
114469,0
76809,0
121908,0
441,0
28996,0
121234,0
6236,0
57543,0
144227,0
8926,0
99282,0
58108,0
89966,0
7487,0
86617,0
100028,0
124215,0
37777,0
8952,0
29539,0
57329,0
24643,0
118549,0
93509,0
21493,0
120852,0
48356,0
130647,0
19827,0
56890,0
46712,0
88510,0
10813,0
35857,0
78365,0
89888,0
125856,0
91767,0
91516,0
4095,0
36448,0
15338,0
29298,0
90901,0
71545,0
516,0
19055,0
74061,0
87873,0
50024,0
108021,0
138073,0
137072,0
62075,0
70370,0
142961,0
20019,0
98836,0
141064,0
9976,0
73797,0
71573,0
97258,0
108851,0
44471,0
73652,0
54807,0
9804,0
76390,0
54983,0
109535,0
107668,0
17975,0
6322,0
12139,0
63009,0
123391,0
133034,0
43965,0
20350,0
37925,0
14545,0
17765,0
37147,0
52130,0
94103,0
37709,0
61870,0
30230,0
47389,0
71644,0
109235,0
134267,0
122533,0
73571,0
35871,0
123996,0
50186,0
135384,0
118429,0
104271,0
21872,0
56580,0
59628,0
111156,0
122675,0
14505,0
122351,0
62902,0
90563,0
13903,0
70462,0
72530,0
92640,0
51752,0
114484,0
68065,0
86828,0
131521,0
431,0
23048,0
84136,0
110765,0
136372,0
136738,0
59776,0
119166,0
121022,0
3049,0
116917,0
47621,0
23928,0
61634,0
120969,0
112300,0
60152,0
100305,0
128443,0
73729,0
90161,0
8620,0
42755,0
71631,0
131384,0
68194,0
100664,0
122810,0
57236,0
105627,0
136826,0
22811,0
40250,0
88206,0
84642,0
29849,0
121838,0
37286,0
55927,0
140986,0
47168,0
65779,0
72217,0
47041,0
50565,0
124916,0
58760,0
85295,0
99126,0
71437,0
67422,0
73365,0
57770,0
114820,0
54050,0
116340,0
66316,0
129735,0
139164,0
28793,0
126942,0
632,0
61504,0
32988,0
63961,0
79884,0
9482,0
40202,0
29376,0
75985,0
38427,0
87786,0
16594,0
86945,0
113786,0
14490,0
89149,0
121056,0
45165,0
54782,0
101715,0
66715,0
52368,0
50176,0
141300,0
50994,0
24953,0
141002,0
61567,0
104465,0
126977,0
54066,0
76633,0
143040,0
28723,0
31278,0
121321,0
131869,0
140963,0
33295,0
104775,0
41506,0
102496,0
69983,0
111552,0
118990,0
41107,0
73667,0
2324,0
144054,0
83340,0
116502,0
60290,0
110881,0
95489,0
117179,0
20175,0
136249,0
21004,0
78969,0
65269,0
116452,0
117390,0
10824,0
106391,0
130690,0
43260,0
14592,0
39977,0
118975,0
67502,0
115646,0
38338,0
60062,0
36016,0
126152,0
76989,0
78318,0
41419,0
82634,0
88716,0
39649,0
96142,0
60042,0
42437,0
42444,0
131087,0
74245,0
111953,0
128705,0
58264,0
72318,0
2167,0
102034,0
121088,0
66891,0
2343,0
50042,0
70984,0
112523,0
100928,0
63681,0
59792,0
110154,0
11951,0
115848,0
53552,0
86972,0
8398,0
115008,0
31665,0
145186,0
104418,0
102589,0
24205,0
43688,0
39870,0
71753,0
102924,0
113026,0
57361,0
36563,0
206,0
59974,0
45934,0
41029,0
30242,0
124224,0
50924,0
136965,0
29624,0
6245,0
35843,0
140830,0
125956,0
104059,0
50815,0
50639,0
133716,0
108254,0
47044,0
61883,0
123575,0
43922,0
24784,0
5652,0
92357,0
110567,0
133744,0
69415,0
27379,0
130146,0
143113,0
39521,0
140602,0
73875,0
3329,0
113116,0
447,0
10752,0
17149,0
38666,0
139124,0
131340,0
117736,0
99832,0
114450,0
30940,0
27861,0
94025,0
102118,0
60732,0
126905,0
127033,0
134915,0
129806,0
26569,0
49380,0
87331,0
121761,0
47039,0
105200,0
3870,0
111136,0
161,0
62154,0
30404,0
75119,0
130281,0
385,0
74968,0
50278,0
130092,0
48753,0
78418,0
66554,0
122906,0
113677,0
124894,0
1498,0
23698,0
7363,0
51856,0
31743,0
113016,0
13951,0
137465,0
41870,0
92561,0
145369,0
134588,0
115560,0
89750,0
35787,0
71724,0
117008,0
17978,0
88515,0
134743,0
130241,0
42490,0
76284,0
131931,0
51148,0
110955,0
67075,0
117596,0
28925,0
75555,0
139422,0
78029,0
115806,0
3923,0
61235,0
39874,0
118447,0
93682,0
47375,0
32301,0
142227,0
5344,0
108927,0
141641,0
132298,0
136980,0
105017,0
131387,0
6148,0
67447,0
123578,0
86302,0
88764,0
65511,0
84232,0
77036,0
27600,0
45529,0
19620,0
83243,0
24436,0
28368,0
139305,0
65530,0
80489,0
18739,0
125944,0
103933,0
3395,0
95827,0
75065,0
128066,0
64711,0
43317,0
38373,0
99973,0
89239,0
1450,0
31134,0
80597,0
134972,0
72683,0
117903,0
9061,0
116956,0
95601,0
53936,0
62321,0
90752,0
10852,0
40145,0
126024,0
87341,0
69994,0
92130,0
137447,0
7187,0
101348,0
70980,0
115200,0
81345,0
38115,0
45971,0
67212,0
36505,0
133095,0
6755,0
59360,0
117620,0
57854,0
35194,0
130239,0
5540,0
23822,0
82856,0
50458,0
49806,0
76405,0
60209,0
87126,0
77623,0
11892,0
32340,0
82134,0
58818,0
116922,0
77441,0
117591,0
92444,0
123006,0
47195,0
45989,0
4346,0
15392,0
112289,0
86428,0
19204,0
137226,0
8347,0
88925,0
118629,0
111520,0
81173,0
57149,0
35506,0
130088,0
57177,0
75941,0
133220,0
14515,0
85541,0
103073,0
50392,0
37564,0
66075,0
6361,0
115847,0
116387,0
1303,0
95671,0
36467,0
35487,0
52880,0
4229,0
72063,0
37801,0
15837,0
126848,0
53226,0
20658,0
122103,0
72687,0
32533,0
135206,0
50880,0
74791,0
85931,0
40234,0
76035,0
128912,0
121258,0
12080,0
110689,0
58693,0
107257,0
99361,0
131925,0
102673,0
12475,0
78051,0
84874,0
60443,0
134586,0
143815,0
92108,0
138728,0
55451,0
144404,0
29634,0
61189,0
28679,0
78826,0
76496,0
107332,0
135656,0
33616,0
17815,0
124290,0
73074,0
73804,0
71924,0
28990,0
36792,0
73798,0
37294,0
112708,0
79093,0
108515,0
63119,0
18453,0
79219,0
99338,0
6843,0
134249,0
88286,0
31799,0
29268,0
77888,0
108699,0
49406,0
40347,0
32060,0
98628,0
78223,0
103391,0
107783,0
56694,0
135702,0
14786,0
121459,0
121851,0
72840,0
101218,0
111286,0
83386,0
122078,0
139410,0
116425,0
119549,0
23001,0
140293,0
104637,0
59629,0
129008,0
118809,0
30303,0
115461,0
99089,0
129374,0
26791,0
53178,0
123211,0
29113,0
131264,0
23278,0
23188,0
63313,0
67873,0
77645,0
133512,0
74328,0
86454,0
58355,0
122266,0
68141,0
30983,0
98257,0
79655,0
11668,0
141328,0
120093,0
4337,0
106317,0
33019,0
34135,0
126275,0
141108,0
57231,0
18270,0
9197,0
131584,0
96823,0
59819,0
6806,0
3715,0
58658,0
112812,0
15850,0
609,0
97882,0
68468,0
98714,0
135997,0
105956,0
79410,0
108527,0
35529,0
129933,0
10082,0
129310,0
6468,0
97998,0
59971,0
7040,0
19998,0
89870,0
1276,0
34264,0
105690,0
21596,0
9914,0
51561,0
53477,0
8216,0
117162,0
17594,0
7922,0
123243,0
92766,0
137295,0
78219,0
111799,0
39463,0
142231,0
138275,0
98581,0
22819,0
92710,0
33100,0
3982,0
81857,0
131660,0
11449,0
122282,0
18359,0
86952,0
98855,0
15902,0
30198,0
142447,0
22848,0
22059,0
56702,0
90836,0
106259,0
88105,0
35123,0
115132,0
110136,0
117859,0
98278,0
93324,0
113523,0
100501,0
51288,0
142634,0
7215,0
25450,0
129275,0
93483,0
50005,0
33334,0
15991,0
74966,0
81759,0
106171,0
108214,0
80349,0
31231,0
31612,0
67705,0
14455,0
119170,0
60870,0
84016,0
14409,0
111087,0
50097,0
59903,0
57217,0
66757,0
124530,0
120105,0
112247,0
81724,0
96167,0
120005,0
119254,0
56341,0
6559,0
39100,0
140386,0
117022,0
102871,0
55899,0
140671,0
30722,0
125251,0
28410,0
108075,0
4890,0
110344,0
118614,0
124234,0
46941,0
57919,0
34977,0
115541,0
36076,0
107925,0
56508,0
119796,0
121650,0
3245,0
72165,0
142790,0
131744,0
12576,0
44368,0
114941,0
69273,0
4113,0
13614,0
25788,0
124671,0
121148,0
21957,0
123226,0
135496,0
1224,0
17549,0
91798,0
115011,0
1397,0
144842,0
135080,0
121868,0
93308,0
27836,0
4903,0
42762,0
50662,0
27758,0
107876,0
70151,0
18387,0
20278,0
124756,0
26822,0
51682,0
82907,0
145235,0
49140,0
109376,0
14617,0
55213,0
132954,0
78942,0
113898,0
119687,0
133182,0
115235,0
128321,0
123341,0
138479,0
26827,0
54899,0
50252,0
6851,0
97178,0
138001,0
75729,0
62503,0
82651,0
66479,0
64540,0
83099,0
107457,0
95297,0
87730,0
86865,0
140823,0
94561,0
107337,0
30345,0
68586,0
96435,0
112947,0
97663,0
119000,0
98890,0
68195,0
59230,0
69324,0
95019,0
47503,0
1618,0
77215,0
46112,0
72127,0
109339,0
99475,0
27558,0
17091,0
3026,0
28808,0
86517,0
63129,0
57957,0
84772,0
132887,0
121924,0
38046,0
10666,0
48369,0
46387,0
23280,0
15404,0
57508,0
60223,0
98885,0
115289,0
74467,0
10848,0
84725,0
44411,0
138630,0
12544,0
19537,0
126965,0
89134,0
123438,0
58245,0
91110,0
59918,0
15199,0
28743,0
30577,0
39416,0
96532,0
55358,0
131964,0
19031,0
48236,0
39386,0
124304,0
140516,0
29667,0
88938,0
57131,0
6743,0
133226,0
126917,0
5314,0
107737,0
114799,0
28655,0
6270,0
88594,0
27084,0
9830,0
94780,0
141236,0
88939,0
41471,0
73059,0
89783,0
46930,0
98751,0
114129,0
135989,0
118786,0
58972,0
44602,0
50898,0
42526,0
109432,0
103243,0
29033,0
143142,0
9214,0
3899,0
62690,0
9025,0
23090,0
91585,0
80405,0
49243,0
138263,0
78865,0
132922,0
38522,0
128584,0
76136,0
35293,0
100320,0
47967,0
101512,0
134664,0
4449,0
88643,0
2154,0
57385,0
104694,0
97535,0
65260,0
88501,0
88450,0
44141,0
99877,0
52131,0
98169,0
113273,0
131616,0
40758,0
40008,0
123241,0
64362,0
74972,0
56428,0
127453,0
8736,0
126597,0
270,0
102893,0
7298,0
101260,0
50725,0
13842,0
131600,0
56646,0
89112,0
118590,0
3087,0
76239,0
64487,0
26306,0
103965,0
138586,0
42826,0
48395,0
127966,0
88108,0
138096,0
79615,0
56895,0
82436,0
107844,0
25447,0
27800,0
31669,0
55562,0
117923,0
78403,0
12423,0
44958,0
20090,0
107439,0
98653,0
61306,0
104685,0
59613,0
114998,0
97465,0
121466,0
121027,0
133511,0
119371,0
105521,0
39643,0
91405,0
70421,0
137572,0
108807,0
140615,0
113950,0
75240,0
86033,0
65754,0
129035,0
139620,0
33647,0
45880,0
41840,0
24983,0
90595,0
13684,0
52409,0
24139,0
70374,0
28078,0
6980,0
96362,0
112063,0
135330,0
63881,0
46444,0
97105,0
120170,0
88814,0
63359,0
80795,0
120588,0
91172,0
33879,0
18779,0
142876,0
143442,0
53007,0
85851,0
105332,0
22324,0
68627,0
108674,0
142472,0
25725,0
138146,0
117992,0
96051,0
24370,0
29177,0
12676,0
19265,0
61835,0
89351,0
109552,0
126075,0
120630,0
63687,0
87912,0
46238,0
56458,0
72841,0
95156,0
56164,0
71955,0
50912,0
108278,0
127168,0
16426,0
42049,0
39706,0
77142,0
17203,0
35477,0
116092,0
15548,0
14957,0
62326,0
57641,0
15311,0
26581,0
7168,0
37587,0
121458,0
115380,0
127040,0
109553,0
35345,0
76886,0
126455,0
56346,0
117840,0
98079,0
37931,0
113837,0
80581,0
110717,0
6517,0
31317,0
16209,0
47721,0
67521,0
111418,0
128741,0
61149,0
56384,0
58395,0
98620,0
136344,0
89328,0
17364,0
53225,0
31735,0
113994,0
43834,0
129747,0
27346,0
9261,0
14889,0
66974,0
68047,0
132397,0
48432,0
111277,0
92230,0
85196,0
46832,0
44495,0
143790,0
118425,0
82780,0
99677,0
47214,0
22473,0
30912,0
94514,0
48319,0
44091,0
74815,0
112902,0
108865,0
63546,0
101352,0
140779,0
131368,0
70424,0
91803,0
61315,0
100377,0
16602,0
51365,0
66256,0
32503,0
128392,0
59387,0
91159,0
70212,0
135551,0
35668,0
2579,0
104782,0
26653,0
58072,0
55412,0
39010,0
100285,0
126456,0
137812,0
126914,0
92075,0
37688,0
103230,0
12677,0
7427,0
17784,0
96000,0
133679,0
82862,0
25719,0
127178,0
42198,0
56090,0
69280,0
23367,0
32358,0
4609,0
53690,0
44039,0
16510,0
89148,0
131995,0
83869,0
119561,0
18675,0
54951,0
129562,0
25674,0
22868,0
31895,0
103368,0
115001,0
144454,0
139218,0
118741,0
66237,0
117586,0
71765,0
66372,0
84370,0
45312,0
116610,0
50644,0
108646,0
120225,0
22634,0
46754,0
127809,0
123015,0
3129,0
119897,0
13506,0
88948,0
29267,0
120845,0
22718,0
33073,0
16795,0
145234,0
127391,0
17995,0
6595,0
19805,0
93807,0
96562,0
80029,0
111983,0
53667,0
139299,0
9140,0
121418,0
108689,0
71146,0
113091,0
54594,0
100277,0
110640,0
105419,0
8325,0
66984,0
39256,0
59202,0
110348,0
54809,0
100256,0
131104,0
109882,0
137765,0
15006,0
120157,0
60789,0
10239,0
144192,0
79545,0
117931,0
38198,0
143576,0
38797,0
46284,0
137826,0
36532,0
19872,0
121779,0
47366,0
90567,0
41937,0
31235,0
60106,0
13391,0
6266,0
180,0
111128,0
6832,0
96662,0
20173,0
22379,0
68403,0
1586,0
37347,0
12647,0
105926,0
24581,0
46050,0
129880,0
116013,0
143905,0
23240,0
21362,0
131395,0
80445,0
29833,0
100756,0
93931,0
48692,0
28654,0
32133,0
101540,0
93663,0
57100,0
105264,0
1870,0
62561,0
24359,0
55675,0
10969,0
80327,0
30351,0
7494,0
26563,0
7217,0
48724,0
59359,0
110438,0
138980,0
121711,0
34731,0
6413,0
118152,0
60373,0
99467,0
92224,0
71754,0
64667,0
112932,0
113493,0
1880,0
104463,0
77647,0
107382,0
44384,0
123979,0
52792,0
3112,0
32277,0
28167,0
28469,0
57101,0
26519,0
130084,0
20629,0
136652,0
2271,0
144411,0
77639,0
39331,0
25189,0
21731,0
102635,0
24431,0
26280,0
61787,0
62980,0
89601,0
18588,0
69422,0
19727,0
37015,0
76271,0
115386,0
31814,0
56339,0
47525,0
138473,0
52185,0
42742,0
127051,0
12537,0
68522,0
16277,0
39584,0
133179,0
46011,0
91807,0
60060,0
94314,0
7794,0
102536,0
17023,0
119954,0
86898,0
44589,0
83614,0
81417,0
63120,0
101416,0
56054,0
22399,0
19482,0
16897,0
105617,0
30935,0
7503,0
143116,0
56129,0
61024,0
88211,0
65935,0
42638,0
37498,0
70801,0
33745,0
110374,0
54233,0
82626,0
52820,0
31878,0
108516,0
4830,0
100670,0
129433,0
12948,0
144146,0
110761,0
97903,0
139523,0
130520,0
35959,0
39456,0
142757,0
25214,0
19428,0
33497,0
53946,0
134853,0
68499,0
47485,0
56931,0
106702,0
55834,0
9314,0
66900,0
66649,0
62737,0
66294,0
22171,0
87840,0
21608,0
48249,0
23077,0
85434,0
66885,0
78354,0
85673,0
112002,0
60699,0
53717,0
70902,0
109245,0
84434,0
11314,0
96545,0
141171,0
50495,0
127631,0
33294,0
77547,0
120541,0
90339,0
62528,0
43602,0
122853,0
67582,0
129891,0
24824,0
137413,0
64173,0
18652,0
89807,0
54540,0
101321,0
71821,0
109223,0
110767,0
42872,0
130759,0
93265,0
114848,0
20587,0
28685,0
88962,0
95091,0
65766,0
49122,0
125088,0
75262,0
116418,0
63551,0
130493,0
19930,0
114697,0
89635,0
64149,0
86194,0
9810,0
35750,0
96947,0
84887,0
10025,0
20801,0
29384,0
87055,0
75590,0
10815,0
130363,0
7633,0
62874,0
48185,0
25614,0
77239,0
30403,0
129,0
139694,0
119632,0
46869,0
99527,0
79586,0
37188,0
120727,0
139002,0
87819,0
46336,0
4446,0
26426,0
51981,0
34552,0
54121,0
91677,0
75326,0
103194,0
80142,0
12633,0
114546,0
107393,0
14712,0
103878,0
24134,0
62329,0
117303,0
53854,0
108110,0
43975,0
89561,0
111009,0
102498,0
106483,0
59770,0
36336,0
11799,0
29410,0
17055,0
63934,0
4064,0
125473,0
109808,0
2450,0
79695,0
27401,0
646,0
25421,0
90383,0
37756,0
144787,0
7715,0
49821,0
123471,0
13659,0
62156,0
133614,0
70322,0
36038,0
106969,0
139895,0
134661,0
91863,0
50900,0
84183,0
12091,0
112275,0
37021,0
83692,0
12112,0
140858,0
67332,0
41668,0
80261,0
63280,0
107742,0
105119,0
16008,0
86611,0
43115,0
64159,0
104270,0
112537,0
16610,0
24863,0
140575,0
42093,0
104902,0
60449,0
120020,0
38248,0
26186,0
138523,0
27271,0
30350,0
98194,0
61703,0
38656,0
67771,0
85461,0
118203,0
132474,0
100966,0
144049,0
25359,0
66675,0
102070,0
28292,0
17253,0
25715,0
139854,0
64146,0
97902,0
12753,0
77351,0
111566,0
112707,0
56351,0
58634,0
1863,0
18191,0
92830,0
130659,0
122147,0
23852,0
18844,0
101473,0
65946,0
60013,0
93596,0
136578,0
108803,0
32184,0
74961,0
127380,0
144165,0
108429,0
127611,0
68589,0
128979,0
19936,0
98803,0
69985,0
58525,0
29835,0
73615,0
144279,0
5739,0
104559,0
101788,0
57490,0
106878,0
139960,0
94036,0
125267,0
60711,0
55314,0
107750,0
45451,0
45949,0
31149,0
9059,0
76238,0
65688,0
66848,0
75091,0
134817,0
143027,0
5726,0
97152,0
88067,0
72507,0
142078,0
91519,0
15296,0
33730,0
40053,0
58660,0
120656,0
6279,0
112335,0
51101,0
38883,0
72263,0
34344,0
65915,0
22998,0
64969,0
28346,0
45937,0
15355,0
30433,0
75570,0
71338,0
65928,0
95051,0
57140,0
58044,0
16574,0
6683,0
30840,0
15370,0
129876,0
128457,0
15947,0
63093,0
144581,0
35991,0
25248,0
72154,0
122459,0
50084,0
115463,0
121159,0
27903,0
55202,0
72073,0
76984,0
125235,0
29701,0
106963,0
101682,0
84466,0
127594,0
143346,0
104676,0
70127,0
103268,0
68128,0
19605,0
80259,0
115089,0
1938,0
56975,0
104025,0
64536,0
100747,0
32883,0
67424,0
68288,0
133101,0
41200,0
82360,0
84235,0
53039,0
126854,0
81336,0
82960,0
10702,0
107536,0
59292,0
68952,0
92852,0
119788,0
71169,0
17785,0
96288,0
127249,0
98393,0
114676,0
20205,0
83701,0
85842,0
59682,0
10415,0
1043,0
45747,0
123051,0
68074,0
129149,0
142903,0
120595,0
112352,0
62171,0
144622,0
111515,0
30687,0
68958,0
102557,0
26063,0
135291,0
59420,0
75428,0
105631,0
7842,0
119668,0
129772,0
82430,0
134986,0
127100,0
6875,0
34460,0
42897,0
88871,0
22573,0
85104,0
101186,0
141429,0
77852,0
99315,0
133286,0
45888,0
57556,0
136628,0
88538,0
10744,0
39747,0
59406,0
105054,0
136589,0
101664,0
143671,0
94717,0
48048,0
70534,0
970,0
116171,0
118881,0
95590,0
26764,0
47584,0
80213,0
32842,0
24413,0
105225,0
52081,0
144336,0
12346,0
138512,0
55021,0
9602,0
76020,0
78350,0
90726,0
106524,0
6009,0
24012,0
29180,0
13741,0
29618,0
105717,0
46656,0
7908,0
60932,0
132055,0
98536,0
93138,0
120502,0
31988,0
116847,0
89926,0
23469,0
145233,0
35396,0
106501,0
142871,0
96957,0
123565,0
107391,0
77913,0
297,0
45171,0
47231,0
112811,0
141799,0
51260,0
18185,0
73921,0
131793,0
135737,0
76287,0
113356,0
23286,0
79016,0
48096,0
70445,0
67796,0
135077,0
72758,0
123548,0
109539,0
105444,0
80943,0
109135,0
107832,0
134021,0
131927,0
87950,0
18396,0
105546,0
82101,0
56932,0
14217,0
23145,0
143272,0
7108,0
103466,0
67397,0
43700,0
87763,0
11872,0
127573,0
110626,0
91766,0
42698,0
143394,0
21081,0
78693,0
44994,0
31392,0
82075,0
31944,0
14708,0
139742,0
68067,0
125857,0
131784,0
6597,0
84952,0
39302,0
65486,0
144326,0
112941,0
58964,0
50922,0
23159,0
103241,0
124942,0
57099,0
86747,0
25486,0
76078,0
66417,0
96743,0
123504,0
122921,0
24378,0
67947,0
36218,0
133459,0
90220,0
114131,0
73806,0
30362,0
83224,0
93963,0
47916,0
33163,0
46717,0
44251,0
124688,0
73503,0
71941,0
80761,0
17691,0
25647,0
88749,0
135545,0
136128,0
71490,0
25625,0
142718,0
94907,0
125573,0
46761,0
28064,0
10026,0
28995,0
57166,0
10950,0
47421,0
129303,0
14019,0
35989,0
94617,0
53011,0
87407,0
91361,0
13402,0
57261,0
11985,0
1246,0
96772,0
30679,0
129357,0
99601,0
59114,0
51229,0
57827,0
103168,0
83757,0
136146,0
63331,0
20362,0
64703,0
125201,0
117643,0
99753,0
104073,0
39357,0
144066,0
114449,0
19897,0
7119,0
96959,0
45951,0
47132,0
120239,0
15486,0
127340,0
21286,0
55906,0
83648,0
30174,0
26565,0
13941,0
71666,0
94936,0
141315,0
60775,0
21368,0
107551,0
88050,0
40026,0
86974,0
114681,0
60018,0
57837,0
21417,0
19561,0
131898,0
119126,0
10963,0
94031,0
73064,0
87790,0
101808,0
103678,0
89406,0
134284,0
86215,0
40843,0
18078,0
106057,0
108554,0
117960,0
45399,0
80022,0
108298,0
65905,0
87,0
10276,0
68014,0
80307,0
142441,0
88064,0
109467,0
1581,0
114156,0
57340,0
100111,0
122206,0
27889,0
23797,0
129164,0
116831,0
33735,0
85260,0
63836,0
98361,0
54147,0
1064,0
143418,0
70709,0
112301,0
1656,0
73517,0
129559,0
77985,0
17531,0
13212,0
73682,0
